teilnehmer_id;anrede;vorname;nachname;email;telefon;firma;position;branche;plz;ort;land;ticket_typ;teilnahmetage;anzahl_teilnahmetage;newsletter_opt_in;anmeldedatum_event;erstellt_am
TN-00346;Herr;Rainer;Schröder;rainer.schroeder@schmidtmassivbauba.de;+49 8825 610451;Schmidt Massivbau Bau GmbH;Geschäftsführer/-in;Wohnungswirtschaft;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-10;2025-12-10T04:51:14
TN-00347;Herr;Bernd;Köhler;bernd.koehler@schaeferdachmeiste.de;+49 7268 321020;Schäfer Dach Meisterbetrieb;Niederlassungsleiter/-in;Sanierung/Denkmalschutz;89312;Günzburg;DE;Tagesticket;14.01.2026;1;false;2025-12-13;2025-12-13T20:55:09
TN-00348;Frau;Birgit;Richter;birgit.richter@bergersanierungsme.de;+49 8880 851690;Berger Sanierungs Meisterbetrieb;Architekt/-in;Bauhandwerk;87435;Kempten;DE;Tagesticket;15.01.2026;1;true;2026-01-12;2026-01-12T13:11:40
TN-00349;Herr;Jürgen;Sailer;juergen.sailer@vogelmalermeisterb.de;+49 8847 760830;Vogel Maler Meisterbetrieb;Einkäufer/-in;Dachdecker;89077;Ulm;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-21;2025-10-21T13:23:12
TN-00350;Frau;Karin;König;karin.koenig@moellermalerhandwe.de;+49 7297 475075;Möller Maler Handwerk GmbH;Auszubildende/-r;Baustoffhandel;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-10;2025-09-10T04:07:26
TN-00351;Frau;Simone;Meyer;simone.meyer@langewaermedaemmag.de;+49 9185 330545;Lange Wärmedämm AG;Bauleiter/-in;Garten- und Landschaftsbau;93047;Regensburg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-07;2025-09-07T07:37:39
TN-00352;Frau;Sandra;Zimmermann;sandra.zimmermann@zimmermannhandwerk.de;+49 7045 680412;Zimmermann Handwerksbetrieb;Auszubildende/-r;Architektur;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-12;2025-11-12T18:54:51
TN-00353;Herr;Helmut;Keller;helmut.keller@zimmermannmalergmb.de;+49 9645 992819;Zimmermann Maler GmbH & Co. KG;Auszubildende/-r;Architektur;90402;Nürnberg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-12;2025-10-12T10:45:56
TN-00354;Herr;Hans;Berchtold;hans.berchtold@kochdachhandwerkgm.de;+49 9248 583671;Koch Dach Handwerk GmbH;Niederlassungsleiter/-in;Trockenbau;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-11;2025-09-11T21:28:04
TN-00355;Herr;Sebastian;Wagner;sebastian.wagner@kruegerhochundtief.de;+49 7409 398987;Krüger Hoch- und Tiefbau e.K.;Polier/-in;Baustoffhandel;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2026-01-09;2026-01-09T16:27:50
TN-00356;Frau;Ursula;Schmitt;ursula.schmitt@beckmassivbaubaugm.de;+49 8295 549112;Beck Massivbau Bau GmbH;Bauleiter/-in;Bauhandwerk;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-20;2025-12-20T03:39:48
TN-00357;Herr;Felix;Neumann;felix.neumann@planungsbueroneuma.de;+49 8895 566991;Planungsbüro Neumann;Architekt/-in;Wohnungswirtschaft;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-04;2025-11-04T17:11:43
TN-00358;Herr;Jürgen;Berger;juergen.berger@bergerbaustoffe.de;+49 9566 180176;Berger Baustoffe;Mitarbeiter/-in Verkauf Innendienst;Baustoffhandel;87459;Pfronten;DE;Tagesticket;16.01.2026;1;false;2025-12-14;2025-12-14T22:08:31
TN-00359;Herr;Erwin;Friedrich;erwin.friedrich@starkputzgmbh.de;+49 9210 595036;Stark Putz GmbH;Niederlassungsleiter/-in;Architektur;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-21;2025-10-21T22:33:36
TN-00360;Herr;Erwin;Jung;erwin.jung@planungsbuerojung.de;+49 8625 481540;Planungsbüro Jung;Auszubildende/-r;Bauhandwerk;75173;Pforzheim;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-12-07;2025-12-07T15:24:11
TN-00361;Herr;Konstantin;Schulz;konstantin.schulz@vogelfliesenbaugmb.de;+49 8980 476224;Vogel Fliesen Bau GmbH;Geschäftsführer/-in;Bauträger;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-29;2025-09-29T17:20:13
TN-00362;Herr;Christian;Schröder;christian.schroeder@winklerstuckgmbhco.de;+49 8862 148693;Winkler Stuck GmbH & Co. KG;Geschäftsführer/-in;Sanierung/Denkmalschutz;88045;Friedrichshafen;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-11-10;2025-11-10T11:33:12
TN-00363;Frau;Katrin;Friedrich;katrin.friedrich@langefliesenhandwe.de;+49 7318 641760;Lange Fliesen Handwerk GmbH;Projektleiter/-in;Dachdecker;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-11;2025-11-11T06:24:22
TN-00364;Herr;Ralf;Werner;ralf.werner@herrmanngartenmeis.de;+49 7569 561267;Herrmann Garten Meisterbetrieb;Bauleiter/-in;Bauträger;88212;Ravensburg;DE;Tagesticket;14.01.2026;1;true;2025-12-27;2025-12-27T15:49:38
TN-00365;Frau;Monika;Hoffmann;monika.hoffmann@kellergartenhandwe.de;+49 8352 855242;Keller Garten Handwerk GmbH;Inhaber/-in;Fliesenleger;87534;Oberstaufen;DE;Tagesticket;16.01.2026;1;false;2026-01-07;2026-01-07T16:59:39
TN-00366;Frau;Monika;Friedrich;monika.friedrich@schmidtsanierungsg.de;+49 7659 241268;Schmidt Sanierungs GmbH & Co. KG;Niederlassungsleiter/-in;Trockenbau;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-26;2025-09-26T03:59:16
TN-00367;Herr;Stefan;Schäfer;stefan.schaefer@walterfliesenag.de;+49 9947 863336;Walter Fliesen AG;Niederlassungsleiter/-in;Wohnungswirtschaft;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-19;2025-12-19T18:35:17
TN-00368;Herr;Maximilian;Keller;maximilian.keller@kellerbaustoffhand.de;+49 9461 249644;Keller Baustoffhandel;Polier/-in;Architektur;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-13;2025-10-13T22:18:34
TN-00369;Frau;Anja;Jung;anja.jung@jungbaustoffhandel.de;+49 8549 504186;Jung Baustoffhandel;Bauleiter/-in;Baustoffhandel;94032;Passau;DE;Tagesticket;14.01.2026;1;true;2025-12-25;2025-12-25T00:22:36
TN-00370;Frau;Sandra;Keller;sandra.keller@eberlehochundtiefb.de;+49 9176 627778;Eberle Hoch- und Tiefbau Bau GmbH;Inhaber/-in;Baustoffhandel;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-08;2025-09-08T21:55:24
TN-00371;Herr;Georg;König;georg.koenig@koenighandwerksbet.de;+49 8517 145548;König Handwerksbetrieb;Mitarbeiter/-in Verkauf Innendienst;Trockenbau;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-24;2025-11-24T02:55:15
TN-00372;Frau;Tanja;Hofmann;tanja.hofmann@hofmannhandwerksbe.de;+49 8042 600318;Hofmann Handwerksbetrieb;Meister/-in;Baustoffhandel;83278;Traunstein;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-20;2025-09-20T07:23:37
TN-00373;Frau;Katrin;Bauer;katrin.bauer@vogelbaubaugmbh.de;+49 9681 315397;Vogel Bau Bau GmbH;Mitarbeiter/-in Verkauf Innendienst;Maler & Stuckateur;87534;Oberstaufen;DE;Tagesticket;14.01.2026;1;true;2025-12-11;2025-12-11T06:15:56
TN-00374;Herr;Werner;Lehmann;werner.lehmann@lehmannbaustoffe.de;+49 8497 741603;Lehmann Baustoffe;Projektleiter/-in;Sanierung/Denkmalschutz;86150;Augsburg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-12-14;2025-12-14T10:25:47
TN-00375;Herr;Lukas;Schulze;lukas.schulze@schulzebaustoffhan.de;+49 8981 366105;Schulze Baustoffhandel;Projektleiter/-in;Bauingenieurwesen;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-12;2025-11-12T05:19:02
TN-00376;Frau;Nicole;Settele;nicole.settele@architekturbuerose.de;+49 7662 205149;Architekturbüro Settele;Meister/-in;Trockenbau;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-27;2025-11-27T01:16:58
TN-00377;Frau;Marion;Günther;marion.guenther@guentherhandwerksb.de;+49 9604 105547;Günther Handwerksbetrieb;Inhaber/-in;Architektur;87509;Immenstadt;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-10-02;2025-10-02T13:05:36
TN-00378;Frau;Stefanie;Weber;stefanie.weber@meyergartenbaugmbh.de;+49 8641 743789;Meyer Garten Bau GmbH;Niederlassungsleiter/-in;Trockenbau;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-14;2025-11-14T23:05:20
TN-00379;Herr;Jürgen;Frank;juergen.frank@bauerbaumeisterbet.de;+49 7137 922041;Bauer Bau Meisterbetrieb;Polier/-in;Trockenbau;93047;Regensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-10;2025-12-10T22:46:09
TN-00380;Herr;Hans;Schäfer;hans.schaefer@schaeferbaustoffe.de;+49 7644 191061;Schäfer Baustoffe;Projektleiter/-in;Dachdecker;89077;Ulm;DE;Tagesticket;14.01.2026;1;true;2026-01-06;2026-01-06T12:36:37
TN-00381;Frau;Bettina;Friedrich;bettina.friedrich@petersbauhandwerkg.de;+49 9974 970071;Peters Bau Handwerk GmbH;Auszubildende/-r;Bauingenieurwesen;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-18;2025-09-18T20:12:12
TN-00382;Frau;Heike;Keller;heike.keller@kellerbaustoffhand.de;+49 7716 526911;Keller Baustoffhandel;Auszubildende/-r;Baustoffhandel;78462;Konstanz;DE;Tagesticket;14.01.2026;1;false;2025-12-21;2025-12-21T23:15:34
TN-00383;Frau;Barbara;Becker;barbara.becker@beckerbaustoffe.de;+49 8813 495397;Becker Baustoffe;Polier/-in;Fliesenleger;89312;Günzburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-21;2025-12-21T23:11:58
TN-00384;Frau;Annika;Roth;annika.roth@mayerbaugmbh.de;+49 7902 809794;Mayer Bau GmbH;Mitarbeiter/-in Verkauf Innendienst;Bauträger;86150;Augsburg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-09-14;2025-09-14T10:49:32
TN-00385;Frau;Ines;Walter;ines.walter@wolfholzbauek.de;+49 8400 179721;Wolf Holzbau e.K.;Auszubildende/-r;Architektur;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-17;2025-11-17T19:09:05
TN-00386;Frau;Monika;Eberle;monika.eberle@planungsbueroeberl.de;+49 7817 346269;Planungsbüro Eberle;Mitarbeiter/-in Verkauf Innendienst;Bauträger;93047;Regensburg;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-10-08;2025-10-08T06:14:41
TN-00387;Herr;Daniel;Bauer;daniel.bauer@ingenieurbuerobaue.de;+49 7491 182300;Ingenieurbüro Bauer;Niederlassungsleiter/-in;Sanierung/Denkmalschutz;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-01;2025-10-01T14:59:31
TN-00388;Herr;Holger;Schneider;holger.schneider@schneiderbaustoffe.de;+49 9353 388078;Schneider Baustoffe;Vertriebsmitarbeiter/-in;Architektur;94032;Passau;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-11-01;2025-11-01T13:56:57
TN-00389;Frau;Bettina;Klein;bettina.klein@planungsbueroklein.de;+49 8959 667036;Planungsbüro Klein;Geschäftsführer/-in;Trockenbau;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-12;2025-12-12T10:06:17
TN-00390;Herr;Simon;Becker;simon.becker@beckerbaustoffhand.de;+49 7863 497859;Becker Baustoffhandel;Polier/-in;Baustoffhandel;70173;Stuttgart;DE;Tagesticket;14.01.2026;1;true;2025-09-02;2025-09-02T23:14:00
TN-00391;Frau;Julia;Schulze;julia.schulze@mayerholzbaubaugmb.de;+49 8736 320759;Mayer Holzbau Bau GmbH;Einkäufer/-in;Garten- und Landschaftsbau;70173;Stuttgart;DE;Tagesticket;16.01.2026;1;false;2025-11-11;2025-11-11T09:19:48
TN-00392;Frau;Bettina;Neumann;bettina.neumann@vogelbodenhandwerk.de;+49 7965 682316;Vogel Boden Handwerk GmbH;Einkäufer/-in;Dachdecker;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-20;2025-09-20T17:25:36
TN-00393;Herr;Benedikt;Hagspiel;benedikt.hagspiel@herrmannsanierungs.de;+49 8293 923481;Herrmann Sanierungs GmbH & Co. KG;Vertriebsmitarbeiter/-in;Wohnungswirtschaft;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-10;2025-12-10T17:25:37
TN-00394;Herr;Jonas;Wagner;jonas.wagner@architekturbuerowa.de;+49 9579 200979;Architekturbüro Wagner;Vertriebsmitarbeiter/-in;Garten- und Landschaftsbau;88131;Lindau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-20;2025-10-20T17:04:32
TN-00395;Frau;Daniela;Schulze;daniela.schulze@schulzebaustoffe.de;+49 8438 812597;Schulze Baustoffe;Polier/-in;Bauträger;90402;Nürnberg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-09-05;2025-09-05T04:26:21
TN-00396;Herr;Patrick;Hofmann;patrick.hofmann@weisshochundtiefba.de;+49 8173 586279;Weiß Hoch- und Tiefbau Handwerk GmbH;Niederlassungsleiter/-in;Architektur;75173;Pforzheim;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-09-16;2025-09-16T13:24:19
TN-00397;Frau;Verena;Frank;verena.frank@frankbaustoffhande.de;+49 7934 428709;Frank Baustoffhandel;Architekt/-in;Sanierung/Denkmalschutz;87435;Kempten;DE;Tagesticket;15.01.2026;1;true;2025-09-16;2025-09-16T16:41:17
TN-00398;Frau;Simone;Berger;simone.berger@weisswaermedaemmme.de;+49 8844 534098;Weiß Wärmedämm Meisterbetrieb;Bauleiter/-in;Architektur;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-24;2025-12-24T07:14:39
TN-00399;Herr;Florian;Winkler;florian.winkler@richtermalergmbhco.de;+49 8938 675074;Richter Maler GmbH & Co. KG;Geschäftsführer/-in;Bauhandwerk;78462;Konstanz;DE;Tagesticket;14.01.2026;1;false;2025-09-21;2025-09-21T08:03:29
TN-00400;Herr;Martin;Schröder;martin.schroeder@architekturbuerosc.de;+49 8013 873422;Architekturbüro Schröder;Projektleiter/-in;Fliesenleger;84028;Landshut;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-16;2025-11-16T00:48:54
TN-00401;Herr;Ralf;Berchtold;ralf.berchtold@winklerstuckek.de;+49 9214 385647;Winkler Stuck e.K.;Auszubildende/-r;Fliesenleger;70173;Stuttgart;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-12-02;2025-12-02T19:02:30
TN-00402;Herr;Erwin;Keller;erwin.keller@waltersanierungsha.de;+49 8422 605048;Walter Sanierungs Handwerk GmbH;Auszubildende/-r;Bauträger;84028;Landshut;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-13;2025-12-13T23:36:51
TN-00403;Frau;Lisa;Hartmann;lisa.hartmann@zimmermannbodengmb.de;+49 7558 460589;Zimmermann Boden GmbH;Projektleiter/-in;Fliesenleger;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-11;2025-12-11T22:49:49
TN-00404;Frau;Renate;Zimmermann;renate.zimmermann@hagspielsanierungs.de;+49 9245 491794;Hagspiel Sanierungs e.K.;Meister/-in;Dachdecker;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-16;2025-10-16T05:32:30
TN-00405;Frau;Bettina;Wolf;bettina.wolf@berchtoldnaturstei.de;+49 9561 351198;Berchtold Naturstein AG;Auszubildende/-r;Bauingenieurwesen;89077;Ulm;DE;Tagesticket;14.01.2026;1;false;2025-10-22;2025-10-22T09:34:36
TN-00406;Frau;Laura;Berger;laura.berger@bergerbaustoffe.de;+49 7747 243260;Berger Baustoffe;Projektleiter/-in;Baustoffhandel;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-07;2025-10-07T20:08:47
TN-00407;Frau;Jennifer;Beck;jennifer.beck@planungsbuerobeck.de;+49 9191 123205;Planungsbüro Beck;Bauleiter/-in;Baustoffhandel;70173;Stuttgart;DE;Tagesticket;15.01.2026;1;true;2025-09-05;2025-09-05T02:23:20
TN-00408;Herr;Maximilian;Jung;maximilian.jung@hoffmannmalergmbh.de;+49 8276 923892;Hoffmann Maler GmbH;Vertriebsmitarbeiter/-in;Maler & Stuckateur;88212;Ravensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-10-13;2025-10-13T12:10:11
TN-00409;Herr;Wolfgang;Meyer;wolfgang.meyer@planungsbueromeyer.de;+49 7292 669578;Planungsbüro Meyer;Vertriebsmitarbeiter/-in;Architektur;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-23;2025-10-23T01:59:48
TN-00410;Frau;Tanja;Berchtold;tanja.berchtold@langefassadenmeist.de;+49 7137 308855;Lange Fassaden Meisterbetrieb;Vertriebsmitarbeiter/-in;Garten- und Landschaftsbau;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-19;2025-10-19T07:51:33
TN-00411;Herr;Benedikt;Lange;benedikt.lange@langebaustoffe.de;+49 7172 880900;Lange Baustoffe;Auszubildende/-r;Trockenbau;70173;Stuttgart;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-02;2025-10-02T03:10:58
TN-00412;Frau;Lisa;Bauer;lisa.bauer@ganglstuckhandwerk.de;+49 8778 440277;Gangl Stuck Handwerk GmbH;Geschäftsführer/-in;Architektur;88131;Lindau;DE;Tagesticket;16.01.2026;1;false;2025-09-23;2025-09-23T06:17:05
TN-00413;Herr;Jonas;Sailer;jonas.sailer@friedrichstuckmeis.de;+49 7366 360804;Friedrich Stuck Meisterbetrieb;Bauleiter/-in;Fliesenleger;88212;Ravensburg;DE;Tagesticket;15.01.2026;1;true;2025-12-26;2025-12-26T02:33:02
TN-00414;Frau;Claudia;Fischer;claudia.fischer@beckbodenbaugmbh.de;+49 8297 685472;Beck Boden Bau GmbH;Niederlassungsleiter/-in;Maler & Stuckateur;87534;Oberstaufen;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-25;2025-09-25T18:23:54
TN-00415;Frau;Christine;Schmidt;christine.schmidt@schmidtbaustoffe.de;+49 8987 840951;Schmidt Baustoffe;Vertriebsmitarbeiter/-in;Trockenbau;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-20;2025-10-20T00:19:44
TN-00416;Frau;Christine;Vogel;christine.vogel@braungartenhandwer.de;+49 9452 681456;Braun Garten Handwerk GmbH;Bauleiter/-in;Baustoffhandel;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-24;2025-10-24T19:06:17
TN-00417;Frau;Laura;Riedmiller;laura.riedmiller@hubergartengmbh.de;+49 7759 119629;Huber Garten GmbH;Polier/-in;Maler & Stuckateur;84028;Landshut;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-08;2025-12-08T13:56:02
TN-00418;Herr;Bernd;Jung;bernd.jung@bauernatursteinbau.de;+49 7631 742818;Bauer Naturstein Bau GmbH;Projektleiter/-in;Maler & Stuckateur;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-06;2025-12-06T22:44:49
TN-00419;Frau;Karin;Wagner;karin.wagner@schneidermalermeis.de;+49 7827 212255;Schneider Maler Meisterbetrieb;Vertriebsmitarbeiter/-in;Bauträger;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-06;2025-10-06T00:31:01
TN-00420;Frau;Ursula;Walter;ursula.walter@ingenieurbuerowalt.de;+49 9481 852715;Ingenieurbüro Walter;Inhaber/-in;Bauhandwerk;86150;Augsburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-10;2025-09-10T20:45:20
TN-00421;Herr;Anton;Brutscher;anton.brutscher@architekturbuerobr.de;+49 9285 879592;Architekturbüro Brutscher;Einkäufer/-in;Maler & Stuckateur;75173;Pforzheim;DE;Tagesticket;14.01.2026;1;false;2026-01-03;2026-01-03T09:34:03
TN-00422;Herr;Hans;Neumann;hans.neumann@berchtoldmalerek.de;+49 7397 206142;Berchtold Maler e.K.;Mitarbeiter/-in Verkauf Innendienst;Bauträger;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-13;2025-10-13T06:10:01
TN-00423;Herr;Matthias;Walter;matthias.walter@ingenieurbuerowalt.de;+49 9286 535352;Ingenieurbüro Walter;Mitarbeiter/-in Verkauf Innendienst;Baustoffhandel;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-06;2025-10-06T01:43:28
TN-00424;Frau;Annika;Beck;annika.beck@architekturbuerobe.de;+49 9067 453907;Architekturbüro Beck;Niederlassungsleiter/-in;Architektur;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-06;2025-10-06T08:42:31
TN-00425;Frau;Ines;Eberle;ines.eberle@setteletrockenbaue.de;+49 9973 439162;Settele Trockenbau e.K.;Polier/-in;Bauträger;79098;Freiburg im Breisgau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2026-01-02;2026-01-02T07:06:58
TN-00426;Herr;Rainer;Weiß;rainer.weiss@weisshandwerksbetr.de;+49 8832 516379;Weiß Handwerksbetrieb;Geschäftsführer/-in;Garten- und Landschaftsbau;86150;Augsburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-10;2025-11-10T05:45:41
TN-00427;Frau;Simone;Schmidt;simone.schmidt@muellermassivbauek.de;+49 7088 909000;Müller Massivbau e.K.;Mitarbeiter/-in Verkauf Innendienst;Wohnungswirtschaft;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-13;2025-10-13T01:08:48
TN-00428;Herr;Martin;Schneider;martin.schneider@schulzbodenek.de;+49 8049 950472;Schulz Boden e.K.;Projektleiter/-in;Baustoffhandel;90402;Nürnberg;DE;Tagesticket;16.01.2026;1;false;2025-12-23;2025-12-23T09:02:32
TN-00429;Herr;Christian;Jung;christian.jung@kochhochundtiefbau.de;+49 8230 139186;Koch Hoch- und Tiefbau AG;Mitarbeiter/-in Verkauf Innendienst;Bauingenieurwesen;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-19;2025-09-19T20:25:43
TN-00430;Herr;Wolfgang;Hofmann;wolfgang.hofmann@hofmannbaustoffhan.de;+49 7928 883997;Hofmann Baustoffhandel;Niederlassungsleiter/-in;Bauingenieurwesen;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-24;2025-09-24T17:45:34
TN-00431;Frau;Claudia;Zimmermann;claudia.zimmermann@koenigtrockenbauba.de;+49 7904 260639;König Trockenbau Bau GmbH;Geschäftsführer/-in;Sanierung/Denkmalschutz;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-11-03;2025-11-03T19:08:44
TN-00432;Frau;Theresa;Möller;theresa.moeller@ingenieurbueromoel.de;+49 8615 255202;Ingenieurbüro Möller;Bauleiter/-in;Maler & Stuckateur;87435;Kempten;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-14;2025-10-14T10:59:38
TN-00433;Herr;Dieter;Werner;dieter.werner@koehlernatursteina.de;+49 7811 611559;Köhler Naturstein AG;Einkäufer/-in;Sanierung/Denkmalschutz;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-27;2025-09-27T12:32:35
TN-00434;Herr;Florian;Weber;florian.weber@braunsanierungshan.de;+49 8694 544114;Braun Sanierungs Handwerk GmbH;Architekt/-in;Maler & Stuckateur;83278;Traunstein;DE;Tagesticket;14.01.2026;1;true;2025-09-18;2025-09-18T17:32:28
TN-00435;Frau;Simone;Berger;simone.berger@schaefermassivbaue.de;+49 8804 147057;Schäfer Massivbau e.K.;Meister/-in;Bauträger;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-26;2025-11-26T04:50:54
TN-00436;Herr;Markus;Becker;markus.becker@planungsbuerobecke.de;+49 8178 114400;Planungsbüro Becker;Architekt/-in;Garten- und Landschaftsbau;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-30;2025-09-30T00:13:30
TN-00437;Frau;Theresa;Mayer;theresa.mayer@petersputzbaugmbh.de;+49 8059 675458;Peters Putz Bau GmbH;Vertriebsmitarbeiter/-in;Bauingenieurwesen;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-10;2025-10-10T21:46:59
TN-00438;Herr;Michael;Lange;michael.lange@langehandwerksbetr.de;+49 7246 397809;Lange Handwerksbetrieb;Meister/-in;Garten- und Landschaftsbau;88045;Friedrichshafen;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-09;2025-09-09T18:38:27
TN-00439;Herr;Simon;Berger;simon.berger@architekturbuerobe.de;+49 9703 477717;Architekturbüro Berger;Inhaber/-in;Bauhandwerk;78462;Konstanz;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2026-01-07;2026-01-07T13:33:37
